run,elapsed,latency,dblatency,ttype,rbk,dskipped,error
9,455530,4683,4683,NEW_ORDER,0,0,0
9,455562,4552,4552,PAYMENT,0,0,0
9,455590,60,60,PAYMENT,0,0,0
9,455632,70,70,PAYMENT,0,0,0
9,459265,6081,6081,NEW_ORDER,0,0,0
9,459311,46,46,PAYMENT,0,0,0
9,459373,62,62,PAYMENT,0,0,0
9,459579,3947,3947,NEW_ORDER,0,0,0
9,459628,49,49,PAYMENT,0,0,0
9,459966,593,593,ORDER_STATUS,0,0,0
9,460413,4822,4822,NEW_ORDER,0,0,0
9,460525,559,559,ORDER_STATUS,0,0,0
9,460576,51,51,PAYMENT,0,0,0
9,464097,3684,3684,NEW_ORDER,0,0,0
9,464707,610,610,ORDER_STATUS,0,0,0
9,467458,6882,6882,NEW_ORDER,0,0,0
9,468239,780,780,STOCK_LEVEL,0,0,0
9,468280,40,40,PAYMENT,0,0,0
9,468323,43,43,PAYMENT,0,0,0
9,469758,10129,10129,NEW_ORDER,0,0,0
9,469792,34,34,PAYMENT,0,0,0
9,470007,5300,5300,NEW_ORDER,0,0,0
9,474643,6320,6320,NEW_ORDER,0,0,0
9,480466,10459,10459,NEW_ORDER,0,0,0
9,480471,10678,10678,NEW_ORDER,0,0,0
9,480510,43,43,PAYMENT,0,0,0
9,480546,74,74,PAYMENT,0,0,0
9,484410,9767,9767,NEW_ORDER,0,0,0
9,484463,52,52,PAYMENT,0,0,0
9,485272,4726,4726,NEW_ORDER,0,0,0
9,486739,6228,6228,NEW_ORDER,0,0,0
9,488542,4078,4078,NEW_ORDER,0,0,0
9,495789,10516,10516,NEW_ORDER,0,0,0
9,496583,9844,9844,NEW_ORDER,0,0,0
9,498109,9566,9566,NEW_ORDER,0,0,0
9,501595,5806,5806,NEW_ORDER,0,0,0
9,501653,57,57,PAYMENT,0,0,0
9,502494,5910,5910,NEW_ORDER,0,0,0
9,504978,6869,6869,NEW_ORDER,0,0,0
9,505019,41,41,PAYMENT,0,0,0
9,506026,4372,4372,NEW_ORDER,0,0,0
9,510947,8452,8452,NEW_ORDER,0,0,0
9,511958,5931,5931,NEW_ORDER,0,0,0
9,512007,48,48,PAYMENT,0,0,0
9,512661,654,654,STOCK_LEVEL,0,0,0
9,514681,9661,9661,NEW_ORDER,0,0,0
